OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790148944356|37065020700|Census Tract 207|220503599|224406|G5020|S|20740148944356|37065020700|Census Tract 207|220547803|197156|G5020|S|220499278|197156
20790148944356|37065020700|Census Tract 207|220503599|224406|G5020|S|20740503210308|37083930900|Census Tract 9309|299276901|966218|G5020|S|4321|27250
20790148944320|37065020800|Census Tract 208|349943009|887872|G5020|S|20740148944320|37065020800|Census Tract 208|349934289|889482|G5020|S|349932034|887872
20790148944320|37065020800|Census Tract 208|349943009|887872|G5020|S|20740416017975|37117970400|Census Tract 9704|350708675|173989|G5020|S|10975|0
20790148944327|37065020900|Census Tract 209|17393654|355995|G5020|S|20740148944327|37065020900|Census Tract 209|17393654|382671|G5020|S|17393654|355995
20790148944333|37065021000|Census Tract 210|9714657|217020|G5020|S|20740148944327|37065020900|Census Tract 209|17393654|382671|G5020|S|0|26676
20790148944333|37065021000|Census Tract 210|9714657|217020|G5020|S|20740148944333|37065021000|Census Tract 210|9714657|190344|G5020|S|9714657|190344
20790148944338|37065021100|Census Tract 211|40878269|183866|G5020|S|20740148944338|37065021100|Census Tract 211|40878269|183866|G5020|S|40878269|183866
20790148944344|37065021200|Census Tract 212|18664505|23083|G5020|S|20740148944344|37065021200|Census Tract 212|18664505|23083|G5020|S|18664505|23083
20790148944350|37065021300|Census Tract 213|170959561|821259|G5020|S|20740148944350|37065021300|Census Tract 213|170959561|821259|G5020|S|170959561|821259
20790148944398|37065021400|Census Tract 214|109408206|230021|G5020|S|20740148944398|37065021400|Census Tract 214|109359465|230021|G5020|S|109359465|230021
20790148944398|37065021400|Census Tract 214|109408206|230021|G5020|S|20740284495552|37195001300|Census Tract 13|117408940|537393|G5020|S|48741|0
20790148944374|37065021500|Census Tract 215|63218112|46385|G5020|S|20740148944374|37065021500|Census Tract 215|63362404|46385|G5020|S|63218112|46385
20790148944368|37065021600|Census Tract 216|119867728|352276|G5020|S|20740148944368|37065021600|Census Tract 216|119151702|352973|G5020|S|119123871|352276
20790148944368|37065021600|Census Tract 216|119867728|352276|G5020|S|20740162403662|37147001900|Census Tract 19|160145904|401727|G5020|S|252177|0
20790148944368|37065021600|Census Tract 216|119867728|352276|G5020|S|20740284495556|37195001100|Census Tract 11|108498255|239262|G5020|S|491680|0
20790316464961|37067000100|Census Tract 1|1850150|0|G5020|S|20740316464961|37067000100|Census Tract 1|1437312|0|G5020|S|1437312|0
20790316464961|37067000100|Census Tract 1|1850150|0|G5020|S|20740316497271|37067000700|Census Tract 7|1827067|0|G5020|S|412838|0
20790316496996|37067000200|Census Tract 2|1615769|0|G5020|S|20740316496996|37067000200|Census Tract 2|1522560|0|G5020|S|1522560|0
20790316496996|37067000200|Census Tract 2|1615769|0|G5020|S|20740316497162|37067000600|Census Tract 6|1337864|0|G5020|S|93209|0
20790316497107|37067000301|Census Tract 3.01|895941|0|G5020|S|20740316497107|37067000301|Census Tract 3.01|895941|0|G5020|S|895941|0
20790316497049|37067000302|Census Tract 3.02|1206701|655|G5020|S|20740316497049|37067000302|Census Tract 3.02|1206701|655|G5020|S|1206701|655
20790316497190|37067000400|Census Tract 4|2166791|0|G5020|S|20740316497190|37067000400|Census Tract 4|2166791|0|G5020|S|2166791|0
20790316496867|37067000500|Census Tract 5|1622297|0|G5020|S|20740316496867|37067000500|Census Tract 5|1632383|0|G5020|S|1622297|0
20790316497162|37067000600|Census Tract 6|1254741|0|G5020|S|20740316496867|37067000500|Census Tract 5|1632383|0|G5020|S|10086|0
20790316497162|37067000600|Census Tract 6|1254741|0|G5020|S|20740316497162|37067000600|Census Tract 6|1337864|0|G5020|S|1244655|0
20790316497271|37067000700|Census Tract 7|1092992|0|G5020|S|20740316497271|37067000700|Census Tract 7|1827067|0|G5020|S|1092992|0
20790316497332|37067000801|Census Tract 8.01|2372684|0|G5020|S|20740316497271|37067000700|Census Tract 7|1827067|0|G5020|S|321237|0
20790316497332|37067000801|Census Tract 8.01|2372684|0|G5020|S|20740316497332|37067000801|Census Tract 8.01|2052558|0|G5020|S|2051399|0
20790316497332|37067000801|Census Tract 8.01|2372684|0|G5020|S|20740316497244|37067000802|Census Tract 8.02|2102467|0|G5020|S|48|0
20790316497244|37067000802|Census Tract 8.02|2102419|0|G5020|S|20740316497244|37067000802|Census Tract 8.02|2102467|0|G5020|S|2102419|0
20790316496135|37067000900|Census Tract 9|3034553|0|G5020|S|20740316497332|37067000801|Census Tract 8.01|2052558|0|G5020|S|1159|0
20790316496135|37067000900|Census Tract 9|3034553|0|G5020|S|20740316496135|37067000900|Census Tract 9|3067811|0|G5020|S|3033394|0
20790316496722|37067001000|Census Tract 10|2888198|0|G5020|S|20740316496135|37067000900|Census Tract 9|3067811|0|G5020|S|34417|0
20790316496722|37067001000|Census Tract 10|2888198|0|G5020|S|20740316496722|37067001000|Census Tract 10|2844257|0|G5020|S|2844257|0
20790316496722|37067001000|Census Tract 10|2888198|0|G5020|S|20740316497364|37067001902|Census Tract 19.02|2303058|0|G5020|S|9524|0
20790316497078|37067001100|Census Tract 11|1630134|0|G5020|S|20740316497078|37067001100|Census Tract 11|1630134|0|G5020|S|1630134|0
20790316496672|37067001200|Census Tract 12|3680150|2257|G5020|S|20740316496672|37067001200|Census Tract 12|3680150|2257|G5020|S|3680150|2257
20790316496646|37067001300|Census Tract 13|4217747|60469|G5020|S|20740316496646|37067001300|Census Tract 13|4217747|60469|G5020|S|4217747|60469
20790316496892|37067001400|Census Tract 14|7438737|9072|G5020|S|20740316496892|37067001400|Census Tract 14|7438737|9072|G5020|S|7438737|9072
20790316480078|37067001500|Census Tract 15|7487049|20192|G5020|S|20740316480078|37067001500|Census Tract 15|7487049|20192|G5020|S|7487049|20192
20790316496970|37067001601|Census Tract 16.01|6132156|2414|G5020|S|20740316496970|37067001601|Census Tract 16.01|6132156|2414|G5020|S|6132156|2414
20790316487833|37067001602|Census Tract 16.02|3843446|0|G5020|S|20740316487833|37067001602|Census Tract 16.02|3843446|0|G5020|S|3843446|0
20790316451443|37067001700|Census Tract 17|8919761|80861|G5020|S|20740316451443|37067001700|Census Tract 17|8840132|80861|G5020|S|8840132|80861
20790316451443|37067001700|Census Tract 17|8919761|80861|G5020|S|20740316472777|37067003002|Census Tract 30.02|16319298|60930|G5020|S|79629|0
20790316472711|37067001800|Census Tract 18|4930281|69915|G5020|S|20740316472711|37067001800|Census Tract 18|4930281|69915|G5020|S|4930281|69915
20790316497300|37067001901|Census Tract 19.01|1551656|0|G5020|S|20740316497300|37067001901|Census Tract 19.01|1551656|0|G5020|S|1551656|0
20790316497364|37067001902|Census Tract 19.02|2292278|0|G5020|S|20740316497364|37067001902|Census Tract 19.02|2303058|0|G5020|S|2292278|0
20790316497424|37067002001|Census Tract 20.01|2820102|1875|G5020|S|20740316497424|37067002001|Census Tract 20.01|2820102|1875|G5020|S|2820102|1875
20790316497393|37067002002|Census Tract 20.02|3264503|471|G5020|S|20740316497393|37067002002|Census Tract 20.02|3318487|471|G5020|S|3264503|471
20790316496817|37067002100|Census Tract 21|2034562|0|G5020|S|20740316496817|37067002100|Census Tract 21|2034562|0|G5020|S|2034562|0
20790316496696|37067002200|Census Tract 22|4447328|0|G5020|S|20740316496696|37067002200|Census Tract 22|4447328|0|G5020|S|4447328|0
20790316496793|37067002501|Census Tract 25.01|2800612|0|G5020|S|20740316496793|37067002501|Census Tract 25.01|2800612|0|G5020|S|2800612|0
20790316461214|37067002502|Census Tract 25.02|4751928|12703|G5020|S|20740316461214|37067002502|Census Tract 25.02|4751928|12703|G5020|S|4751928|12703
20790316496518|37067002601|Census Tract 26.01|4828429|27528|G5020|S|20740316496518|37067002601|Census Tract 26.01|4828429|27528|G5020|S|4828429|27528
20790316475926|37067002604|Census Tract 26.04|9779513|141511|G5020|S|20740316475926|37067002604|Census Tract 26.04|9779513|141511|G5020|S|9779513|141511
2079015483537526|37067002605|Census Tract 26.05|2945181|9799|G5020|S|20740316478007|37067002603|Census Tract 26.03|9446640|112434|G5020|S|2945181|9799
2079015483537342|37067002606|Census Tract 26.06|6486566|102635|G5020|S|20740316478007|37067002603|Census Tract 26.03|9446640|112434|G5020|S|6486566|102635
20790316493992|37067002701|Census Tract 27.01|5596725|17656|G5020|S|20740316493992|37067002701|Census Tract 27.01|5596725|17656|G5020|S|5596725|17656
20790316496570|37067002702|Census Tract 27.02|5856505|18327|G5020|S|20740316496570|37067002702|Census Tract 27.02|5856505|18327|G5020|S|5856505|18327
2079015483537567|37067002704|Census Tract 27.04|2293626|0|G5020|S|20740316496623|37067002703|Census Tract 27.03|5021731|8979|G5020|S|2293626|0
2079015483537554|37067002705|Census Tract 27.05|2728105|8979|G5020|S|20740316496623|37067002703|Census Tract 27.03|5021731|8979|G5020|S|2728105|8979
20790316450380|37067002801|Census Tract 28.01|53393638|410052|G5020|S|20740316450380|37067002801|Census Tract 28.01|53337305|396426|G5020|S|53335798|396426
20790316450380|37067002801|Census Tract 28.01|53393638|410052|G5020|S|20740316461186|37067002804|Census Tract 28.04|12758492|194294|G5020|S|2509|0
20790316450380|37067002801|Census Tract 28.01|53393638|410052|G5020|S|207403716731380|37171931103|Census Tract 9311.03|65806948|1060189|G5020|S|50131|2638
20790316450380|37067002801|Census Tract 28.01|53393638|410052|G5020|S|20740336382886|37197050101|Census Tract 501.01|145692896|1991878|G5020|S|5200|10988
20790316461186|37067002804|Census Tract 28.04|12755983|194294|G5020|S|20740316461186|37067002804|Census Tract 28.04|12758492|194294|G5020|S|12755983|194294
20790316496493|37067002806|Census Tract 28.06|9138232|116881|G5020|S|20740316496493|37067002806|Census Tract 28.06|9138232|116881|G5020|S|9138232|116881
20790316453479|37067002807|Census Tract 28.07|29421149|85760|G5020|S|20740316453479|37067002807|Census Tract 28.07|29421149|85760|G5020|S|29421149|85760
207903717165577|37067002808|Census Tract 28.08|19713830|78253|G5020|S|207403717165577|37067002808|Census Tract 28.08|19713830|78253|G5020|S|19713830|78253
207903717165576|37067002809|Census Tract 28.09|21009549|156611|G5020|S|207403717165576|37067002809|Census Tract 28.09|21009549|156611|G5020|S|21009549|156611
20790316473910|37067002901|Census Tract 29.01|38647384|45319|G5020|S|20740316473910|37067002901|Census Tract 29.01|38647384|45319|G5020|S|38647384|45319
207903717165503|37067002903|Census Tract 29.03|12468533|34524|G5020|S|207403717165503|37067002903|Census Tract 29.03|12468533|34524|G5020|S|12468533|34524
207903717165488|37067002904|Census Tract 29.04|36354119|80200|G5020|S|207403717165488|37067002904|Census Tract 29.04|36354119|80200|G5020|S|36354119|80200
20790316472777|37067003002|Census Tract 30.02|16239669|60930|G5020|S|20740316472777|37067003002|Census Tract 30.02|16319298|60930|G5020|S|16239669|60930
207903717165512|37067003003|Census Tract 30.03|16056501|211192|G5020|S|207403717165512|37067003003|Census Tract 30.03|16056501|211192|G5020|S|16056501|211192
207903717165518|37067003004|Census Tract 30.04|8254219|179923|G5020|S|207403717165518|37067003004|Census Tract 30.04|8254219|179923|G5020|S|8254219|179923
20790316460749|37067003103|Census Tract 31.03|36422853|696714|G5020|S|20740316460749|37067003103|Census Tract 31.03|36422853|696714|G5020|S|36422853|696714
207903717165590|37067003105|Census Tract 31.05|20649049|9117|G5020|S|207403717165590|37067003105|Census Tract 31.05|20649049|9117|G5020|S|20649049|9117
207903717165490|37067003106|Census Tract 31.06|57564592|2016536|G5020|S|207403717165490|37067003106|Census Tract 31.06|57564592|2016536|G5020|S|57564592|2016536
207903717165513|37067003107|Census Tract 31.07|16377305|86788|G5020|S|207403717165513|37067003107|Census Tract 31.07|16377305|86788|G5020|S|16377305|86788
207903717165579|37067003108|Census Tract 31.08|8040069|0|G5020|S|207403717165579|37067003108|Census Tract 31.08|8033805|0|G5020|S|8033805|0
207903717165579|37067003108|Census Tract 31.08|8040069|0|G5020|S|207403717628982|37081015902|Census Tract 159.02|30298180|163963|G5020|S|6264|0
20790316496442|37067003201|Census Tract 32.01|6958308|49395|G5020|S|20740316496442|37067003201|Census Tract 32.01|6958308|49395|G5020|S|6958308|49395
20790316468687|37067003202|Census Tract 32.02|8995290|109231|G5020|S|20740316468687|37067003202|Census Tract 32.02|8993546|109231|G5020|S|8993546|109231
20790316468687|37067003202|Census Tract 32.02|8995290|109231|G5020|S|20740320920449|37081016201|Census Tract 162.01|48196311|283996|G5020|S|1744|0
20790316459579|37067003307|Census Tract 33.07|7124631|58489|G5020|S|20740316459579|37067003307|Census Tract 33.07|7124631|58489|G5020|S|7124631|58489
20790316496919|37067003308|Census Tract 33.08|13876251|118092|G5020|S|20740316496919|37067003308|Census Tract 33.08|13876251|118092|G5020|S|13876251|118092
207903717165523|37067003309|Census Tract 33.09|13768453|1059099|G5020|S|207403717165523|37067003309|Census Tract 33.09|13768453|1059099|G5020|S|13768453|1059099
207903717165550|37067003310|Census Tract 33.10|7253923|21300|G5020|S|207403717165550|37067003310|Census Tract 33.10|7253923|21300|G5020|S|7253923|21300
207903717165581|37067003311|Census Tract 33.11|5665759|50876|G5020|S|207403717165581|37067003311|Census Tract 33.11|5665759|50876|G5020|S|5665759|50876
207903717165580|37067003312|Census Tract 33.12|20742567|3998|G5020|S|207403717165580|37067003312|Census Tract 33.12|20742567|3998|G5020|S|20742567|3998
207903717165592|37067003313|Census Tract 33.13|14224089|0|G5020|S|207403717165592|37067003313|Census Tract 33.13|14227004|0|G5020|S|14224089|0
207903717165591|37067003314|Census Tract 33.14|11156027|0|G5020|S|207403717165591|37067003314|Census Tract 33.14|11156027|0|G5020|S|11156027|0
207903717165578|37067003315|Census Tract 33.15|11081262|0|G5020|S|207403717165578|37067003315|Census Tract 33.15|11081262|0|G5020|S|11081262|0
20790316497134|37067003402|Census Tract 34.02|20703630|24618|G5020|S|20740316497134|37067003402|Census Tract 34.02|20703630|24618|G5020|S|20703630|24618
207903717165543|37067003403|Census Tract 34.03|7602655|15673|G5020|S|207403717165543|37067003403|Census Tract 34.03|7602655|15673|G5020|S|7602655|15673
207903717165544|37067003404|Census Tract 34.04|4648103|3062|G5020|S|207403717165544|37067003404|Census Tract 34.04|4648103|3062|G5020|S|4648103|3062
20790316496944|37067003500|Census Tract 35|16655938|55644|G5020|S|207403716995765|37057060202|Census Tract 602.02|9826066|0|G5020|S|9760|0
20790316496944|37067003500|Census Tract 35|16655938|55644|G5020|S|20740316496944|37067003500|Census Tract 35|16646894|55644|G5020|S|16646178|55644
20790316497219|37067003600|Census Tract 36|16386998|77200|G5020|S|20740316497219|37067003600|Census Tract 36|16399500|77200|G5020|S|16386998|77200
207903717165469|37067003701|Census Tract 37.01|5428318|10389|G5020|S|20740316497364|37067001902|Census Tract 19.02|2303058|0|G5020|S|1256|0
207903717165469|37067003701|Census Tract 37.01|5428318|10389|G5020|S|20740316497393|37067002002|Census Tract 20.02|3318487|471|G5020|S|53984|0
207903717165469|37067003701|Census Tract 37.01|5428318|10389|G5020|S|207403717165469|37067003701|Census Tract 37.01|5373078|10389|G5020|S|5373078|10389
207903717165594|37067003702|Census Tract 37.02|5539401|41642|G5020|S|20740316497219|37067003600|Census Tract 36|16399500|77200|G5020|S|11511|0
207903717165594|37067003702|Census Tract 37.02|5539401|41642|G5020|S|207403717165594|37067003702|Census Tract 37.02|5527890|41642|G5020|S|5527890|41642
207903717165589|37067003703|Census Tract 37.03|12314090|104297|G5020|S|207403717165589|37067003703|Census Tract 37.03|12315910|104297|G5020|S|12314090|104297
20790316496466|37067003803|Census Tract 38.03|14857267|206105|G5020|S|207403716995837|37057060302|Census Tract 603.02|15708170|1939|G5020|S|846|0
20790316496466|37067003803|Census Tract 38.03|14857267|206105|G5020|S|20740316496466|37067003803|Census Tract 38.03|15488036|218916|G5020|S|14856421|206105
20790316496597|37067003804|Census Tract 38.04|15831050|203193|G5020|S|20740316496597|37067003804|Census Tract 38.04|15833750|203193|G5020|S|15831050|203193
207903717165478|37067003805|Census Tract 38.05|7243291|40306|G5020|S|207403717165478|37067003805|Census Tract 38.05|7244429|40306|G5020|S|7243291|40306
207903717165560|37067003806|Census Tract 38.06|7331942|20489|G5020|S|207403717165560|37067003806|Census Tract 38.06|7331942|20489|G5020|S|7331942|20489
20790316461305|37067003903|Census Tract 39.03|3621275|953|G5020|S|207403717165478|37067003805|Census Tract 38.05|7244429|40306|G5020|S|1138|0
20790316461305|37067003903|Census Tract 39.03|3621275|953|G5020|S|20740316461305|37067003903|Census Tract 39.03|3620137|953|G5020|S|3620137|953
20790316485854|37067003904|Census Tract 39.04|8694771|35992|G5020|S|20740316485854|37067003904|Census Tract 39.04|8694771|35992|G5020|S|8694771|35992
20790316496768|37067003905|Census Tract 39.05|2860104|380|G5020|S|20740316496768|37067003905|Census Tract 39.05|2860104|380|G5020|S|2860104|380
